facility_id,path_p,path_q,abs_diff_ship_term,abs_diff_premium_term,abs_diff_U_fp,abs_diff_R_fp
22,4,7,0.9086401457436817,30.288004858122726,94.84010961090391,0.000164390082287043
22,4,8,0.9185004754180894,30.61668251393632,37.370038991602506,0.00019037706268902068
22,4,9,353.129309101505,5.554711117091017,177.6158210044259,0.011075491654587717
22,4,10,0.5488375486823849,18.294584956079497,145.2820079541509,0.0037539163446746026
22,5,6,0.031828780304649085,1.0609593434883067,0.2328403132984107,0.0006167155026383629
22,5,7,0.7888716603789594,26.295722012631977,82.5128111205616,0.0002527750593630969
22,5,8,0.7987319900533671,26.62439966844557,25.042740501260198,0.00010199208561296677
22,5,9,353.2490775868697,9.546993962581766,165.28852251408358,0.01116387663166377
22,5,10,0.4290690633176626,14.302302110588748,132.9547094638086,0.0038423013217506567
22,6,7,0.8207004406836085,27.356681356120284,82.74565143386,0.000363940443275266
22,6,8,0.8305607703580162,27.685359011933876,25.27558081455861,0.0007187075882513297
22,6,9,353.21724880656507,8.48603461909346,165.521362827382,0.010547161129025408
22,6,10,0.4608978436223117,15.363261454077055,133.187549777107,0.003225585819112294
22,7,8,0.009860329674407697,0.3286776558135891,57.470070619301396,0.0003547671449760637
22,7,9,354.03794924724866,35.84271597521374,82.77571139352199,0.010911101572300673
22,7,10,0.3598025970612968,11.99341990204323,50.441898343247004,0.0035895262623875596
22,8,9,354.04780957692304,36.171393631027335,140.24578201282338,0.011265868717276736
22,8,10,0.3696629267357045,12.32209755785682,107.9119689625484,0.0039442934073636235
22,9,10,353.67814665018733,23.849296073170514,32.33381305027498,0.007321575309913114
23,1,2,0.2533077273203015,8.443590910676718,4.709724550733512,0.0002459764149152447
23,1,3,0.48858595332656773,16.28619844421893,21.917276182401608,0.0008792959700353075
23,1,4,0.8838106631091407,29.46035543697136,17.32561511709821,9.88408395911034e-05
23,1,5,0.019578327613494317,0.6526109204498098,25.36657609903301,0.00011572974845002517
23,1,6,0.842210645666968,28.073688188898938,48.015974252979206,0.00020707906155606308
23,1,7,0.3727204205328225,12.424014017760749,101.4241630829862,0.00027295568443404017
23,1,8,0.3432366232369447,11.441220774564826,130.06694143492518,0.002597344071315297
23,1,9,0.4495856668651963,14.98618889550654,65.5034562039982,0.0037606977583435966
23,1,10,0.2633192388407516,8.777307961358384,112.88303685030222,0.0021555413451893385
23,2,3,0.23527822600626624,7.8426075335422105,17.207551631668096,0.0006333195551200628
23,2,4,0.6305029357888392,21.01676452629464,12.615890566364698,0.0003448172545063481
23,2,5,0.2728860549337958,9.096201831126528,20.6568515482995,0.0003617061633652699
23,2,6,0.5889029183466665,19.63009727822222,43.306249702245694,3.889735335918163e-05
23,2,7,0.626028147853124,20.867604928437466,96.71443853225269,0.0005189320993492848
23,2,8,0.08992889591664321,2.9976298638881076,125.35721688419169,0.0023513676564000524
23,2,9,0.1962779395448948,6.542597984829822,60.793731653264686,0.003514721343428352
23,2,10,0.5166269661610531,17.2208988720351,108.1733122995687,0.001909564930274094
23,3,4,0.39522470978257296,13.17415699275243,4.5916610653033985,0.000978136809626411
23,3,5,0.508164280940062,16.93880936466874,3.4492999166314036,0.0009950257184853327
23,3,6,0.3536246923404003,11.787489744680009,26.098698070577598,0.0006722169084792444
23,3,7,0.8613063738593902,28.71021246197968,79.50688690058459,0.0011522516544693476
23,3,8,0.14534933008962303,4.844977669654103,108.14966525252359,0.0017180481012799898
23,3,9,0.039000286461371436,1.3000095487123886,43.58618002159659,0.002881401788308289
23,3,10,0.7519051921673193,25.063506405577314,90.96576066790061,0.0012762453751540312
